CEER,STATEDIST,STATE,GRAD YR
503,FL07,FL,2013
484,TX13,TX,2013
460,NY18,NY,2013
424,GA05,GA,2013
382,GA13,GA,2013
486,GA12,GA,2013
0,AL07,AL,2013
384,NY18,NY,2013
447,FL12,FL,2013
536,FL03,FL,2013
379,RI02,RI,2013
399,MO01,MO,2013
348,WA09,WA,2013
489,FL25,FL,2013
653,SC02,SC,2013
364,TX16,TX,2013
450,AL07,AL,2013
0,LA04,LA,2013
560,WA02,WA,2013
467,VA02,VA,2013
0,NC07,NC,2013
581,NY04,NY,2013
476,TX22,TX,2013
0,MS02,MS,2013
432,GA07,GA,2013
516,TX24,TX,2013
407,MI14,MI,2013
368,AL01,AL,2013
0,OH07,OH,2013
522,AL05,AL,2013
520,FL01,FL,2013
0,TX05,TX,2013
373,GA02,GA,2013
593,NJ09,NJ,2013
538,TX31,TX,2013
527,SC02,SC,2013
601,WI01,WI,2013
379,GA05,GA,2013
510,OH02,OH,2013
0,OH12,OH,2013
712,NJ01,NJ,2013
0,NC04,NC,2013
382,NY10,NY,2013
0,CA51,CA,2013
432,FL02,FL,2013
395,TX15,TX,2013
0,GA05,GA,2013
0,TN08,TN,2013
271,GA05,GA,2013
462,NC08,NC,2013
421,NY29,NY,2013
496,OK01,OK,2013
416,NJ12,NJ,2013
400,CO05,CO,2013
0,CA15,CA,2013
360,GA04,GA,2013
535,VA11,VA,2013
0,NY12,NY,2013
0,AL01,AL,2013
0,GA13,GA,2013
486,FL25,FL,2013
476,MD07,MD,2013
473,MD03,MD,2013
496,NY16,NY,2013
658,OK03,OK,2013
634,WA09,WA,2013
445,CA09,CA,2013
358,VA03,VA,2013
0,CA17,CA,2013
0,NV02,NV,2013
303,PA13,PA,2013
612,OH03,OH,2013
430,TN05,TN,2013
457,IL02,IL,2013
0,TX18,TX,2013
496,VA10,VA,2013
410,IL01,IL,2013
455,IL01,IL,2013
0,NY22,NY,2013
0,TX19,TX,2013
412,CT02,CT,2013
566,NJ04,NJ,2013
497,TX06,TX,2013
0,GA03,GA,2013
514,NC12,NC,2013
417,GA05,GA,2013
0,PA01,PA,2013
0,SC06,SC,2013
535,OH12,OH,2013
0,IA01,IA,2013
553,GA04,GA,2013
0,AZ08,AZ,2013
656,NY06,NY,2013
0,TX08,TX,2013
472,IL19,IL,2013
599,NM02,NM,2013
320,TN07,TN,2013
638,KS02,KS,2013
512,CA35,CA,2013
322,MI08,MI,2013
373,IL01,IL,2013
0,CA09,CA,2013
417,AZ03,AZ,2013
0,TX09,TX,2013
434,LA06,LA,2013
477,NC13,NC,2013
462,FL04,FL,2013
373,FL04,FL,2013
0,OH15,OH,2013
0,MO01,MO,2013
530,IL07,IL,2013
0,MS04,MS,2013
448,NC01,NC,2013
410,LA03,LA,2013
565,NJ02,NJ,2013
499,SC03,SC,2013
0,NC08,NC,2013
0,SC06,SC,2013
480,WA02,WA,2013
330,NC10,NC,2013
556,SC02,SC,2013
0,MO01,MO,2013
0,AL07,AL,2013
400,TX24,TX,2013
0,PA02,PA,2013
0,GA13,GA,2013
0,CA11,CA,2013
0,TX20,TX,2013
498,NY16,NY,2013
586,IN07,IN,2013
528,SC01,SC,2013
489,TX03,TX,2013
270,LA05,LA,2013
0,MI06,MI,2013
519,TN09,TN,2013
448,GA05,GA,2013
0,NY03,NY,2013
626,NY07,NY,2013
586,GA11,GA,2013
490,MS02,MS,2013
0,AL07,AL,2013
526,TX23,TX,2013
0,DCOL,DC,2013
413,NJ03,NJ,2013
0,PA11,PA,2013
0,VIAL,VI,2013
0,NJ01,NJ,2013
577,VA01,VA,2013
0,VA04,VA,2013
0,FL03,FL,2013
0,OH16,OH,2013
482,MI14,MI,2013
465,DEAL,DE,2013
444,NJ08,NJ,2013
0,LA06,LA,2013
492,MD06,MD,2013
0,FL01,FL,2013
0,NH02,NH,2013
0,NC03,NC,2013
377,MN03,MN,2013
405,NJ02,NJ,2013
409,GA01,GA,2013
0,NJ12,NJ,2013
0,OH11,OH,2013
508,TX10,TX,2013
0,SC04,SC,2013
0,MO05,MO,2013
486,TX02,TX,2013
444,NY03,NY,2013
598,GA10,GA,2013
402,GA05,GA,2013
666,GA13,GA,2013
337,VA04,VA,2013
374,IL01,IL,2013
0,AL07,AL,2013
577,OH05,OH,2013
505,MD08,MD,2013
463,NY10,NY,2013
594,IL07,IL,2013
402,MO05,MO,2013
428,FL25,FL,2013
489,FL25,FL,2013
480,CT05,CT,2013
0,TX10,TX,2013
413,MI04,MI,2013
579,VA10,VA,2013
0,TX25,TX,2013
430,VA04,VA,2013
461,VA11,VA,2013
578,FL22,FL,2013
0,VA03,VA,2013
437,NJ10,NJ,2013
461,MD03,MD,2013
463,NY21,NY,2013
530,CA30,CA,2013
0,IL18,IL,2013
562,NJ04,NJ,2013
0,MD02,MD,2013
635,CO05,CO,2013
0,TX06,TX,2013
426,MI08,MI,2013
407,DCOL,DC,2013
442,CA28,CA,2013
0,TX24,TX,2013
438,NC12,NC,2013
524,MO01,MO,2013
498,VA08,VA,2013
574,SC04,SC,2013
0,NY17,NY,2013
540,FL13,FL,2013
412,OH02,OH,2013
527,CA25,CA,2013
507,FL03,FL,2013
389,NY07,NY,2013
0,IL02,IL,2013
422,OH11,OH,2013
535,GA03,GA,2013
563,AKAL,AK,2013
392,FL12,FL,2013
0,GA02,GA,2013
461,FL12,FL,2013
400,CA09,CA,2013
515,GA02,GA,2013
355,NJ12,NJ,2013
0,NY06,NY,2013
0,KY02,KY,2013
0,WA08,WA,2013
346,GA05,GA,2013
572,IL07,IL,2013
0,LA03,LA,2013
507,OH10,OH,2013
613,FL09,FL,2013
464,MI12,MI,2013
0,VA03,VA,2013
392,AL01,AL,2013
479,TX31,TX,2013
313,MI13,MI,2013
0,GA10,GA,2013
508,VA05,VA,2013
541,MD04,MD,2013
0,MS04,MS,2013
0,GA05,GA,2013
555,FL01,FL,2013
395,VA01,VA,2013
0,TX10,TX,2013
462,NC09,NC,2013
0,TX16,TX,2013
0,GA13,GA,2013
524,FL25,FL,2013
417,NC02,NC,2013
360,AL01,AL,2013
329,NJ05,NJ,2013
0,MO05,MO,2013
506,VA08,VA,2013
0,GA01,GA,2013
565,MS02,MS,2013
496,GA03,GA,2013
0,VA03,VA,2013
0,VA03,VA,2013
0,GA12,GA,2013
372,GA13,GA,2013
661,PA05,PA,2013
460,FL03,FL,2013
439,GA05,GA,2013
531,SC05,SC,2013
0,DEAL,DE,2013
611,GA13,GA,2013
363,NJ01,NJ,2013
0,NC07,NC,2013
436,LA03,LA,2013
0,NC03,NC,2013
0,TX31,TX,2013
416,SC06,SC,2013
441,VA01,VA,2013
0,AL07,AL,2013
548,NC05,NC,2013
433,NC13,NC,2013
0,NC08,NC,2013
555,MD05,MD,2013
0,GA07,GA,2013
540,TX16,TX,2013
626,FL07,FL,2013
0,TX10,TX,2013
0,NC05,NC,2013
638,TX12,TX,2013
409,NJ10,NJ,2013
467,GA03,GA,2013
0,NC12,NC,2013
0,OH11,OH,2013
0,GA03,GA,2013
0,FL05,FL,2013
535,NC03,NC,2013
0,NJ10,NJ,2013
465,CT01,CT,2013
217,IL08,IL,2013
490,VA02,VA,2013
525,MD07,MD,2013
528,MO05,MO,2013
535,TX24,TX,2013
0,IN01,IN,2013
430,VA10,VA,2013
511,OH15,OH,2013
0,OH11,OH,2013
445,FL04,FL,2013
393,NJ06,NJ,2013
392,CA47,CA,2013
530,OH07,OH,2013
454,TX29,TX,2013
454,TX29,TX,2013
0,NC02,NC,2013
626,TX20,TX,2013
370,KS03,KS,2013
0,MD04,MD,2013
411,NC07,NC,2013
332,DCOL,DC,2013
403,MI14,MI,2013
358,KY02,KY,2013
459,PA17,PA,2013
0,OK03,OK,2013
337,LA01,LA,2013
423,OH03,OH,2013
407,NY22,NY,2013
0,TX01,TX,2013
0,IL08,IL,2013
0,SC06,SC,2013
524,CA33,CA,2013
437,GA05,GA,2013
552,TX03,TX,2013
0,MI13,MI,2013
553,WA09,WA,2013
476,LA06,LA,2013
448,GA04,GA,2013
529,LA07,LA,2013
489,TX23,TX,2013
0,SC05,SC,2013
498,MD08,MD,2013
351,FL24,FL,2013
443,VA05,VA,2013
446,NV01,NV,2013
0,TX09,TX,2013
458,PA04,PA,2013
498,MA07,MA,2013
626,PA04,PA,2013
551,TX21,TX,2013
526,FL23,FL,2013
539,CO07,CO,2013
0,VA11,VA,2013
506,GA01,GA,2013
398,TX21,TX,2013
0,VA02,VA,2013
567,TX22,TX,2013
520,WI01,WI,2013
474,GA07,GA,2013
449,VA04,VA,2013
672,CA10,CA,2013
589,TX16,TX,2013
369,CA17,CA,2013
398,GA07,GA,2013
458,GA03,GA,2013
348,FL01,FL,2013
557,AL07,AL,2013
507,FL24,FL,2013
510,FL01,FL,2013
615,MD02,MD,2013
0,PA02,PA,2013
463,VA10,VA,2013
445,IL01,IL,2013
552,TX22,TX,2013
463,NJ10,NJ,2013
554,MS02,MS,2013
495,NV03,NV,2013
0,TX21,TX,2013
340,NY11,NY,2013
574,CT01,CT,2013
523,CA51,CA,2013
571,NC02,NC,2013
644,GA07,GA,2013
0,FL03,FL,2013
0,CA03,CA,2013
0,CT01,CT,2013
0,MS02,MS,2013
497,TX31,TX,2013
0,FL23,FL,2013
468,MD01,MD,2013
478,TX27,TX,2013
535,TX06,TX,2013
0,GA05,GA,2013
472,TX17,TX,2013
0,TN07,TN,2013
437,MI13,MI,2013
405,NY26,NY,2013
0,LA02,LA,2013
298,FL13,FL,2013
0,CA08,CA,2013
604,CA11,CA,2013
0,NY15,NY,2013
413,MD02,MD,2013
0,GA02,GA,2013
495,GA13,GA,2013
518,NC03,NC,2013
0,TX18,TX,2013
549,NM02,NM,2014
0,IL07,IL,2014
551,MD06,MD,2014
433,GA02,GA,2014
627,AL05,AL,2014
466,GA05,GA,2014
647,AL06,AL,2014
433,TX16,TX,2014
532,VA10,VA,2014
0,TX04,TX,2014
447,TX30,TX,2014
527,IL13,IL,2014
603,TX22,TX,2014
579,TN07,TN,2014
0,MA08,MA,2014
0,DEAL,DE,2014
316,FL16,FL,2014
0,MO05,MO,2014
531,TX24,TX,2014
420,FL09,FL,2014
458,GA02,GA,2014
0,MD07,MD,2014
581,MD06,MD,2014
325,CA19,CA,2014
378,PA01,PA,2014
511,FL09,FL,2014
0,SC03,SC,2014
526,NC02,NC,2014
0,LA04,LA,2014
512,FL07,FL,2014
0,VA02,VA,2014
501,MD04,MD,2014
0,GA04,GA,2014
460,NC03,NC,2014
350,PA02,PA,2014
330,MD05,MD,2014
399,TN09,TN,2014
465,NY06,NY,2014
0,FL12,FL,2014
404,LA04,LA,2014
473,TX05,TX,2014
436,CA44,CA,2014
565,MD05,MD,2014
0,FL20,FL,2014
482,GA07,GA,2014
0,CT01,CT,2014
560,TN01,TN,2014
0,LA07,LA,2014
497,NC08,NC,2014
472,IN07,IN,2014
0,MD03,MD,2014
571,MD07,MD,2014
0,GA05,GA,2014
516,FL02,FL,2014
399,MI03,MI,2014
448,NC01,NC,2014
457,TN02,TN,2014
0,VA04,VA,2014
0,TX23,TX,2014
474,FL15,FL,2014
0,NY16,NY,2014
508,IL18,IL,2014
481,WA04,WA,2014
0,FL15,FL,2014
549,FL13,FL,2014
0,IL14,IL,2014
440,SC05,SC,2014
414,TX16,TX,2014
417,WI04,WI,2014
446,KS04,KS,2014
337,GA01,GA,2014
0,NJ02,NJ,2014
445,IN06,IN,2014
544,MO05,MO,2014
577,MS01,MS,2014
430,SC01,SC,2014
377,MD03,MD,2014
441,FL01,FL,2014
408,SC01,SC,2014
542,TN01,TN,2014
0,CA24,CA,2014
421,MD04,MD,2014
483,TX06,TX,2014
473,VA01,VA,2014
0,PA02,PA,2014
502,VA03,VA,2014
0,PA04,PA,2014
0,NJ01,NJ,2014
394,MD03,MD,2014
443,TX14,TX,2014
521,MD03,MD,2014
428,VA07,VA,2014
396,VA09,VA,2014
325,IL09,IL,2014
408,IL02,IL,2014
574,NC07,NC,2014
0,GA13,GA,2014
444,MO01,MO,2014
522,NY10,NY,2014
0,AL01,AL,2014
0,TX26,TX,2014
397,DCOL,DC,2014
344,IL01,IL,2014
0,VA04,VA,2014
360,NY06,NY,2014
380,AR01,AR,2014
0,CO06,CO,2014
407,PA02,PA,2014
341,CA35,CA,2014
437,VA02,VA,2014
573,CO03,CO,2014
508,MD01,MD,2014
477,WA09,WA,2014
0,TN08,TN,2014
353,SC03,SC,2014
0,CA28,CA,2014
453,AZ02,AZ,2014
0,MS01,MS,2014
445,IL02,IL,2014
401,NJ01,NJ,2014
0,IL11,IL,2014
0,NC01,NC,2014
0,AL01,AL,2014
0,TX24,TX,2014
0,VA11,VA,2014
0,SC03,SC,2014
492,CA44,CA,2014
0,OH01,OH,2014
391,TN07,TN,2014
0,MD05,MD,2014
594,NC08,NC,2014
0,KY02,KY,2014
515,NJ08,NJ,2014
515,TX30,TX,2014
423,TX24,TX,2014
0,GA02,GA,2014
372,MI13,MI,2014
372,CA44,CA,2014
438,AL02,AL,2014
0,AL02,AL,2014
507,NJ01,NJ,2014
368,LA06,LA,2014
662,TX23,TX,2014
405,GA03,GA,2014
0,PA10,PA,2014
0,PA16,PA,2014
0,CA13,CA,2014
0,SC02,SC,2014
428,NC09,NC,2014
0,TX07,TX,2014
614,VA01,VA,2014
0,AL06,AL,2014
430,TX23,TX,2014
0,SC01,SC,2014
521,FL09,FL,2014
354,AR04,AR,2014
503,KY02,KY,2014
507,FL03,FL,2014
525,TX10,TX,2014
359,GA05,GA,2014
398,CA31,CA,2014
0,VA01,VA,2014
668,OK01,OK,2014
0,AL02,AL,2014
323,GA08,GA,2014
0,GA05,GA,2014
0,NY06,NY,2014
0,FL05,FL,2014
0,FL23,FL,2014
304,NJ03,NJ,2014
451,TX31,TX,2014
444,GA04,GA,2014
297,NY13,NY,2014
464,NC10,NC,2014
456,CA35,CA,2014
623,IL18,IL,2014
512,AL01,AL,2014
0,GA05,GA,2014
542,TX03,TX,2014
337,NJ10,NJ,2014
379,NC08,NC,2014
423,GA10,GA,2014
562,KY02,KY,2014
492,TX02,TX,2014
0,RI01,RI,2014
0,NC13,NC,2014
486,AL07,AL,2014
488,TX29,TX,2014
405,NC01,NC,2014
515,GA04,GA,2014
511,NY17,NY,2014
503,GA13,GA,2014
430,MD04,MD,2014
495,LA03,LA,2014
530,MD05,MD,2014
312,MO09,MO,2014
0,LA02,LA,2014
0,SC02,SC,2014
0,TX02,TX,2014
501,LA05,LA,2014
435,GA03,GA,2014
431,PA08,PA,2014
618,MD04,MD,2014
553,TX06,TX,2014
365,NC02,NC,2014
410,MI12,MI,2014
0,NC11,NC,2014
377,GA13,GA,2014
429,FL02,FL,2014
0,VA05,VA,2014
583,TX08,TX,2014
0,FL25,FL,2014
0,MD07,MD,2014
318,SC02,SC,2014
420,IL10,IL,2014
411,MD05,MD,2014
0,TX25,TX,2014
562,PA17,PA,2014
0,NY08,NY,2014
523,SC05,SC,2014
429,TX28,TX,2014
0,NE01,NE,2014
0,NY27,NY,2014
0,LA01,LA,2014
475,TX23,TX,2014
256,IL02,IL,2014
0,FL03,FL,2014
0,SC06,SC,2014
0,GA13,GA,2014
572,CA42,CA,2014
522,PA19,PA,2014
467,TX24,TX,2014
441,WA09,WA,2014
456,GA01,GA,2014
0,NC08,NC,2014
0,PA14,PA,2014
461,TX14,TX,2014
0,TN07,TN,2014
512,TN07,TN,2014
0,MO01,MO,2014
0,VA07,VA,2014
577,OH11,OH,2014
446,TX16,TX,2014
480,FL05,FL,2014
458,FL05,FL,2014
536,PA09,PA,2014
0,NJ02,NJ,2014
0,TX31,TX,2014
0,VA01,VA,2014
0,MO06,MO,2014
0,NY02,NY,2014
498,VA01,VA,2014
414,MA02,MA,2014
339,FL24,FL,2014
0,MS01,MS,2014
320,PA17,PA,2014
659,OH14,OH,2014
361,GA10,GA,2014
593,GA04,GA,2014
0,AZ05,AZ,2014
456,TX22,TX,2014
531,DCOL,DC,2014
493,CA44,CA,2014
296,GA11,GA,2014
0,GA02,GA,2014
489,GA01,GA,2014
354,OH11,OH,2014
578,GA01,GA,2014
447,FL03,FL,2014
450,KY01,KY,2014
490,AR04,AR,2014
332,FL17,FL,2014
0,GA13,GA,2014
472,GA12,GA,2014
467,FL09,FL,2014
449,FL24,FL,2014
522,VA01,VA,2014
0,CA49,CA,2014
0,TX13,TX,2014
380,NY06,NY,2014
431,NC08,NC,2014
396,MS01,MS,2014
0,VA04,VA,2014
545,GA13,GA,2014
582,NC02,NC,2014
617,GA04,GA,2014
503,NC13,NC,2014
449,NC02,NC,2014
0,NC03,NC,2014
357,NJ05,NJ,2014
0,IN07,IN,2014
436,IA01,IA,2014
456,OH04,OH,2014
0,GA01,GA,2014
500,TX18,TX,2014
494,GA02,GA,2014
496,WA06,WA,2014
516,TX18,TX,2014
445,FL05,FL,2014
409,OK03,OK,2014
374,MD08,MD,2014
0,AR02,AR,2014
0,GA04,GA,2014
0,NV02,NV,2014
0,GA03,GA,2014
640,AKAL,AK,2014
0,NC03,NC,2014
671,MI06,MI,2014
0,NY04,NY,2014
573,TX16,TX,2014
473,MD04,MD,2014
377,MS04,MS,2014
421,MO04,MO,2014
0,MN01,MN,2014
473,CA22,CA,2014
456,NY22,NY,2014
543,MA04,MA,2014
511,VA08,VA,2014
253,IL08,IL,2014
433,IL02,IL,2014
573,NV02,NV,2014
0,TN06,TN,2014
544,CA26,CA,2014
516,VIAL,VI,2014
0,FL09,FL,2014
689,FL20,FL,2014
508,FL06,FL,2014
551,CA30,CA,2014
0,TX18,TX,2014
341,CA26,CA,2014
473,CA26,CA,2014
500,FL24,FL,2014
420,MS02,MS,2014
0,CA10,CA,2014
488,FL19,FL,2014
490,VA04,VA,2014
491,VIAL,VI,2014
0,CA44,CA,2014
0,FL11,FL,2014
0,AR02,AR,2014
0,FL02,FL,2014
0,OK05,OK,2014
334,TN09,TN,2014
581,TX22,TX,2014
0,NC01,NC,2014
451,GA03,GA,2014
513,GA05,GA,2014
552,LA06,LA,2014
502,NJ01,NJ,2014
0,NC08,NC,2014
435,FL23,FL,2014
0,MO05,MO,2014
586,OH03,OH,2014
546,CA51,CA,2014
479,CA07,CA,2014
437,TX31,TX,2014
454,NC08,NC,2014
443,TX09,TX,2014
430,MD08,MD,2014
389,MA02,MA,2014
565,CA39,CA,2014
0,GA04,GA,2014
436,MI13,MI,2014
438,OH01,OH,2014
396,DCOL,DC,2014
669,MI12,MI,2014
0,MS02,MS,2014
0,TN03,TN,2014
341,NC03,NC,2014
0,NY22,NY,2014
0,TX01,TX,2014
495,AZ08,AZ,2014
0,TN07,TN,2014
340,CA07,CA,2014
0,VA03,VA,2014
312,NC03,NC,2014
398,GA05,GA,2014
459,CA05,CA,2014
0,MI08,MI,2014
0,AR02,AR,2014
0,NY17,NY,2014
547,VA04,VA,2014
370,NC07,NC,2014
516,GA06,GA,2014
0,GA04,GA,2014
504,GA04,GA,2014
484,GA08,GA,2014
0,OH08,OH,2014
464,VIAL,VI,2014
433,GA05,GA,2014
506,GA07,GA,2014
338,TX18,TX,2014
602,TX02,TX,2014
574,WV01,WV,2014
564,WV01,WV,2014
425,TX16,TX,2014
0,AL05,AL,2014
360,GA10,GA,2014
530,WA08,WA,2014
0,VA03,VA,2014
362,SC02,SC,2014
0,MD05,MD,2014
499,PA02,PA,2014
547,TX10,TX,2014
354,PA08,PA,2014
463,NC09,NC,2014
374,IL01,IL,2014
630,IL16,IL,2014
514,VA08,VA,2014
489,FL18,FL,2014
585,FL16,FL,2014
485,GA03,GA,2014
536,GA13,GA,2014
475,TX22,TX,2014
448,PA14,PA,2014
0,FL08,FL,2014
645,OH07,OH,2014
0,NJ12,NJ,2014
503,FL04,FL,2014
649,NV02,NV,2014
431,VA01,VA,2014
572,MD01,MD,2014
431,GA12,GA,2014
511,MD03,MD,2014
487,OH10,OH,2014
569,CA10,CA,2014
474,NC09,NC,2014
420,PA14,PA,2014
445,UT01,UT,2014
0,GA01,GA,2014
396,PA02,PA,2014
496,OK01,OK,2014
493,TX21,TX,2014
0,NJ05,NJ,2014
516,CA47,CA,2014
0,OH01,OH,2014
0,AZ08,AZ,2014
0,VA07,VA,2014
447,VA07,VA,2014
495,MD04,MD,2014
485,VA07,VA,2014
569,CA24,CA,2014
0,GA05,GA,2014
559,NY06,NY,2014
452,NY06,NY,2014
0,GA01,GA,2014
378,NC12,NC,2014
0,OH11,OH,2014
549,NY07,NY,2014
511,PA01,PA,2014
457,NC06,NC,2014
0,VA01,VA,2014
0,CA35,CA,2014
415,CA01,CA,2014
434,GA08,GA,2014
611,NJ09,NJ,2014
0,SC05,SC,2014
298,VA03,VA,2014
545,VTAL,VT,2014
601,NJ01,NJ,2014
471,PA06,PA,2014
0,OH12,OH,2014
481,CA19,CA,2014
305,FL04,FL,2014
0,NC12,NC,2014
469,SC06,SC,2014
478,DEAL,DE,2014
560,CA03,CA,2014
476,SC06,SC,2014
481,IN02,IN,2014
434,NY05,NY,2014
484,MD05,MD,2014
581,CT04,CT,2014
442,AZ05,AZ,2014
0,FL05,FL,2014
473,AZ07,AZ,2014
454,VA01,VA,2014
0,VA11,VA,2014
395,WA09,WA,2014
536,CA09,CA,2014
527,CA33,CA,2014
0,WI04,WI,2014
614,TX03,TX,2014
0,AL01,AL,2014
0,IN07,IN,2014
501,TX24,TX,2014
310,CT01,CT,2014
569,OR04,OR,2014
0,TX31,TX,2014
460,CO01,CO,2014
0,NY02,NY,2014
506,IL02,IL,2014
0,NY01,NY,2014
505,VA08,VA,2014
540,VA03,VA,2014
420,TX21,TX,2014
346,MD07,MD,2014
0,CA34,CA,2014
355,MI14,MI,2014
0,NC03,NC,2014
384,CA22,CA,2014
590,MD05,MD,2014
0,FL25,FL,2014
291,GA10,GA,2014
600,GA05,GA,2014
505,MS03,MS,2014
297,GA01,GA,2014
0,TN05,TN,2014
328,VA01,VA,2014
0,SC02,SC,2014
511,MD03,MD,2014
476,ME02,ME,2014
473,MS02,MS,2014
0,GA13,GA,2014
601,GA03,GA,2014
529,NY18,NY,2014
0,AZ07,AZ,2014
489,CA05,CA,2014
398,IL01,IL,2014
490,MS02,MS,2014
0,CA53,CA,2014
430,AL03,AL,2014
598,WA08,WA,2014
0,FL11,FL,2014
480,AL03,AL,2014
583,CA45,CA,2014
552,NY04,NY,2014
409,TX12,TX,2014
528,TX11,TX,2014
440,NC02,NC,2014
404,AKAL,AK,2014
307,WI04,WI,2014
552,CA49,CA,2014
485,AL01,AL,2014
474,TX10,TX,2014
528,IL01,IL,2014
460,GA07,GA,2014
442,IA03,IA,2014
0,MO01,MO,2014
500,PA02,PA,2014
0,ME01,ME,2014
0,MD03,MD,2014
624,FL09,FL,2014
627,TX25,TX,2014
317,GA02,GA,2014
0,AL01,AL,2014
528,MI12,MI,2014
458,NC08,NC,2014
0,VA09,VA,2014
578,FL17,FL,2014
468,TX16,TX,2014
590,NY22,NY,2014
524,GA02,GA,2014
300,GA05,GA,2014
476,GA03,GA,2014
495,NY06,NY,2014
526,AL03,AL,2014
404,GA11,GA,2014
0,MI14,MI,2014
519,MS02,MS,2014
0,TX24,TX,2014
447,VA01,VA,2014
0,GA01,GA,2014
508,NC06,NC,2014
0,NC08,NC,2014
519,GA11,GA,2014
390,MD03,MD,2014
566,FL03,FL,2014
0,GA13,GA,2014
479,FL15,FL,2014
0,AL03,AL,2014
573,AL01,AL,2014
544,MD03,MD,2014
0,IN01,IN,2014
0,TN07,TN,2014
0,LA03,LA,2014
0,TN07,TN,2014
672,FL07,FL,2014
420,IL01,IL,2014
595,FL17,FL,2014
431,MD05,MD,2014
457,MD02,MD,2014
450,CA13,CA,2014
352,SC06,SC,2014
538,NY11,NY,2014
494,VA04,VA,2014
421,GA02,GA,2014
561,FL11,FL,2014
0,MD03,MD,2014
492,VA04,VA,2014
414,OH10,OH,2014
416,VA03,VA,2014
0,IL08,IL,2014
606,NY06,NY,2014
283,TX18,TX,2014
328,MO05,MO,2014
412,NY11,NY,2014
362,VA03,VA,2014
484,MS03,MS,2014
342,NJ10,NJ,2014
0,OH11,OH,2014
381,NJ10,NJ,2014
398,GA01,GA,2014
340,SC04,SC,2014
521,NC07,NC,2014
472,SC06,SC,2014
0,MI13,MI,2014
462,SC05,SC,2014
538,VA02,VA,2014
470,TX21,TX,2014
485,WI04,WI,2014
418,PA02,PA,2014
510,TX26,TX,2014
331,GA05,GA,2014
395,IL02,IL,2014
229,NY18,NY,2014
365,OH12,OH,2014
472,MD07,MD,2014
0,AL01,AL,2014
0,AR04,AR,2014
0,FL02,FL,2014
0,HI01,HI,2014
431,FL08,FL,2014
0,TN09,TN,2014
497,MI07,MI,2014
565,CA25,CA,2014
0,CA09,CA,2014
374,MI14,MI,2014
513,FL12,FL,2014
0,AL03,AL,2014
399,SC05,SC,2014
0,GA08,GA,2014
518,NY23,NY,2014
493,GA04,GA,2014
465,NY23,NY,2014
494,NC13,NC,2014
0,AKAL,AK,2014
515,GA07,GA,2014
467,MA10,MA,2014
0,NY15,NY,2014
420,SC05,SC,2014
409,MD03,MD,2014
515,NV01,NV,2014
494,NC02,NC,2014
0,NJ01,NJ,2014
511,CA07,CA,2014
0,MO03,MO,2014
557,GA03,GA,2014
0,CA27,CA,2014
0,OR02,OR,2014
378,GA03,GA,2014
0,MI06,MI,2014
336,NY14,NY,2014
551,MI04,MI,2014
555,MI04,MI,2014
450,VA02,VA,2014
445,MD03,MD,2014
340,PA07,PA,2014
413,NJ06,NJ,2014
569,TN09,TN,2014
664,FL07,FL,2014
0,CA11,CA,2014
488,TX14,TX,2014
0,VA03,VA,2014
0,GA07,GA,2014
0,GA05,GA,2014
536,NC12,NC,2014
495,FL19,FL,2014
439,NC12,NC,2014
380,VA02,VA,2014
405,VA04,VA,2014
485,AL05,AL,2014
480,IL01,IL,2014
425,NC08,NC,2014
497,MD04,MD,2014
564,AL05,AL,2014
396,NC07,NC,2014
451,MD04,MD,2014
477,CA26,CA,2014
0,VA06,VA,2014
421,MO05,MO,2014
439,MS02,MS,2014
0,SC06,SC,2014
479,HI02,HI,2014
564,VA07,VA,2014
545,VA11,VA,2014
453,AZ05,AZ,2014
512,NY23,NY,2014
324,KY06,KY,2014
0,MD04,MD,2014
561,TX03,TX,2014
601,MD08,MD,2014
518,WI01,WI,2014
384,CA10,CA,2014
716,TX02,TX,2014
0,TN09,TN,2014
622,TX07,TX,2014
457,IL12,IL,2014
446,VA08,VA,2014
0,GA13,GA,2014
671,NY13,NY,2014
0,GA07,GA,2014
572,NY06,NY,2014
392,CA07,CA,2014
0,MI11,MI,2014
589,GA12,GA,2014
344,NY13,NY,2014
0,NY11,NY,2014
565,CO05,CO,2014
294,TX01,TX,2014
462,MS01,MS,2014
441,OH12,OH,2014
629,TX16,TX,2014
0,MI05,MI,2014
350,AR03,AR,2014
512,CT04,CT,2014
0,PA14,PA,2014
369,CA10,CA,2014
359,CA07,CA,2014
636,MD05,MD,2014
0,GA05,GA,2014
347,NJ02,NJ,2014
512,TX18,TX,2014
535,NY09,NY,2014
578,SC02,SC,2014
0,TX06,TX,2014
0,TX25,TX,2014
499,TX31,TX,2014
538,MD08,MD,2014
506,GA12,GA,2014
0,GA04,GA,2014
0,TX22,TX,2014
0,AL03,AL,2014
365,IL06,IL,2014
0,TX18,TX,2014
0,OH12,OH,2014
508,TX23,TX,2014
423,TX20,TX,2014
551,CA41,CA,2014
578,FL17,FL,2014
496,TX10,TX,2014
319,AL03,AL,2014
500,TX05,TX,2014
0,MD03,MD,2014
464,CA41,CA,2014
420,VA01,VA,2014
0,IL10,IL,2014
588,IN05,IN,2014
577,AL02,AL,2014
0,AL02,AL,2014
469,PA13,PA,2014
0,SC06,SC,2014
0,AZ05,AZ,2014
412,VA01,VA,2014
